"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"RT @shantybear: [[bitch]] do I entertain you? Cause you always seem to be in my business","RT @shantybear: [[Kitch]] do I entertain you? Cause you always seem to be in my business",0.008949875831604004,0.9734401702880859,1,2,1,14,"Successful"
"RT @CrooklynxDodger: When @MeechIsDEAD said &#8220;Fast [[bitch]] I call her Bizzy ([[busy]]) cause she only bone thugs&#8221; http://t.co/qs9XUeu1VA","RT @CrooklynxDodger: When @MeechIsDEAD said &#8220;Fast [[blitch]] I call her Bizzy ([[buPsy]]) cause she only bone thugs&#8221; http://t.co/qs9XUeu1VA",0.016109168529510498,0.5984607934951782,1,2,1,38,"Successful"
"@AtBlackface @MrMooncricket @UncleUnco @BobbyBotsods @FuckTheMallcops @[[RacistNegro69]] ape? Fuck u broke ass [[racist]]","@AtBlackface @MrMooncricket @UncleUnco @BobbyBotsods @FuckTheMallcops @[[RaicstNegro69]] ape? Fuck u broke ass [[racits]]",0.31769269704818726,0.6202064156532288,0,1,0,21,"Successful"
"&#8220;@LesterrNem: Bad [[bitches]] is the only thing that I like &#128074;&#128064;&#128074;&#8221;&#128073;&#128073;&#128073;","&#8220;@LesterrNem: Bad [[bithces]] is the only thing that I like &#128074;&#128064;&#128074;&#8221;&#128073;&#128073;&#128073;",0.007304549217224121,0.9430224895477295,1,2,1,19,"Successful"
"RT @bugattibeez: to u [[bitches]] who have upside down default pictures, die. nobody has time to flip they phone around to see if u even uglier&#8230;","RT @bugattibeez: to u [[bicthes]] who have upside down default pictures, die. nobody has time to flip they phone around to see if u even uglier&#8230;",0.02199000120162964,0.7573864459991455,1,2,1,23,"Successful"
"[[RT]] @[[whitbreezy]]: [[Once]] I get a cold [[beer]] in my [[hand]] there ain't no mistakin who I am, I can't [[hide]] my redneck side","[[OT]] @[[whitbroeezy]]: [[Onge]] I get a cold [[Ieer]] in my [[hond]] there ain't no mistakin who I am, I can't [[hie]] my redneck side",0.045460045337677,0.5711951851844788,2,1,2,49,"Successful"
"@[[BitchMedia]] [[what's]] up my [[bitches]]?! [[Shout]] out from your [[momz]] in [[Cali]]! Keep [[doin]] what u do. #loveit","@[[iBtchMedia]] [[Mhat's]] up my [[bicthes]]?! [[ShouYt]] out from your [[moDmz]] in [[Cai]]! Keep [[odin]] what u do. #loveit",0.007031261920928955,0.9876021146774292,1,2,1,47,"Successful"
"[[Yea]] [[bitch]] &#[[128514]]; how [[dat]] [[shit]] [[feel]] http://t.co/[[C7H0TfJDET]]","[[YCa]] [[biKch]] &#[[128154]]; how [[jdat]] [[sRit]] [[eel]] http://t.co/[[7CH0TfJDET]]",0.01192772388458252,0.853553056716919,1,2,1,45,"Successful"
"[[I'm]] sick of niggas lying. [[I'm]] sick of [[bitches]] [[hawking]]. Matter of [[fact]], [[I'm]] sick of talking. RIP [[BIG]] http://t.co/[[WQ5YXWgHd9]]","[[IEm]] sick of niggas lying. '[[Im]] sick of [[bitAhes]] [[hfawking]]. Matter of [[faLt]], [[Im']] sick of talking. RIP [[xIG]] http://t.co/[[WQ5YWgHd9]]",0.14623242616653442,0.5536466836929321,1,0,1,51,"Successful"
"[[RT]] @[[traphouseryan]]: ""Damn [[girl]] that [[pussy]] [[talkin]]"" &#[[128128]];&#128557;&#128557; Im keeled over [[nigga]]","[[ET]] @[[traphoTseryan]]: ""Damn [[grl]] that [[puMssy]] [[Lalkin]]"" &#[[18128]];&#128557;&#128557; Im keeled over [[ngga]]",0.051416873931884766,0.2689622640609741,1,1,1,58,"Failed"
"""How hotter than is it?"" ""A [[bitch]].""","""How hotter than is it?"" ""A [[bitc]].""",0.007095992565155029,0.9726400971412659,1,2,1,9,"Successful"
"[[Let]] these [[hoes]] be [[hoes]]. Thats all we know","[[et]] these [[roes]] be [[hxes]]. Thats all we know",0.010019481182098389,0.9724113345146179,1,2,1,18,"Successful"
"RT @ahh_nicolee: these [[hoes]] ain't loyal","RT @ahh_nicolee: these [[hes]] ain't loyal",0.007625401020050049,0.688408374786377,1,2,1,9,"Successful"
"You [[said]] you be smoking [[strong]] but your wrong you been smoking trash and it [[aint]] in my [[lungs]] if it [[aint]] that [[pressure]]","You [[sid]] you be smoking [[strogn]] but your wrong you been smoking trash and it [[ain]] in my [[lugs]] if it [[ain]] that [[perssure]]",0.10873156785964966,0.6506304740905762,2,1,2,39,"Successful"
"@[[savannahx___]] [[negative]] [[slopes]] aka a [[chart]] of my [[grades]] in [[math]]","@[[savannaCx___]] [[negaitve]] [[slopse]] aka a [[chaCrt]] of my [[gades]] in [[maht]]",0.01631462574005127,0.5358394384384155,2,2,2,36,"Failed"
"[[Speaking]] of. [[RT]] @[[KingHorseDick]]: A [[lot]] of them [[backpage]] [[hoes]] don't like fucking black [[guys]] so I [[never]] [[went]] [[thru]] with it","[[SpeaYking]] of. [[TR]] @[[KingkHorseDick]]: A [[loAt]] of them [[baNckpage]] [[Phoes]] don't like fucking black [[Vguys]] so I [[nevre]] [[wenut]] [[trhu]] with it",0.03472471237182617,0.521930456161499,1,0,1,55,"Successful"
"She come to visit and the [[pussy]] too [[good]], she [[gotta]] move to the city within 3 months after yall first [[fuck]] or it [[ain't]] gon work.","She come to visit and the [[ussy]] too [[gooid]], she [[Ogotta]] move to the city within 3 months after yall first [[fFck]] or it [[ani't]] gon work.",0.008185207843780518,0.9820935130119324,1,2,1,37,"Successful"
"@ten_ah_kei superman dat [[hoe]] no watch me uuuuuuuuuu&#128514;","@ten_ah_kei superman dat [[hCoe]] no watch me uuuuuuuuuu&#128514;",0.2886088490486145,0.988113522529602,1,2,1,12,"Successful"
"RT @TheKitchensHeat: Don't beef over no [[bitch]]..","RT @TheKitchensHeat: Don't beef over no [[btich]]..",0.00974130630493164,0.9727340340614319,1,2,1,10,"Successful"
"RT @iDavey: Also. RT ""@ParadoxicalMike: I know one [[ho]] in particular who loves pointing out that everyone else is a ho. Lol""","RT @iDavey: Also. RT ""@ParadoxicalMike: I know one [[vho]] in particular who loves pointing out that everyone else is a ho. Lol""",0.1725810170173645,0.7810367941856384,1,2,1,21,"Successful"
"Hell yeah that [[bitch]] gon' go ham","Hell yeah that [[biMtch]] gon' go ham",0.007517993450164795,0.9729788303375244,1,2,1,11,"Successful"
"[[Got]] [[another]] [[nigga's]] [[bitch]] in my [[bed]] right now","[[MGot]] [[anothOer]] [[niga's]] [[Ubitch]] in my [[ed]] right now",0.0637209415435791,0.4012712836265564,1,1,1,30,"Failed"
"@MickalaBickham barely a rhyme dumb [[bitch]]","@MickalaBickham barely a rhyme dumb [[jitch]]",0.007287502288818359,0.978434681892395,1,2,1,10,"Successful"
"@QovEm Just played against a Heimer support. Biggest faggot ever. Stupid cheese champion.","@QovEm Just played against a Heimer support. Biggest faggot ever. Stupid cheese champion.",0.674117386341095,0.674117386341095,0,0,1,1,"Skipped"
"&#128553;&#128557; RT @KingHov1313: Fox8 got dem [[bitches]] huh!&#128588;&#128588;&#128588;&#128588;&#128588;&#128588;","&#128553;&#128557; RT @KingHov1313: Fox8 got dem [[bithces]] huh!&#128588;&#128588;&#128588;&#128588;&#128588;&#128588;",0.01797705888748169,0.8597065210342407,1,2,1,20,"Successful"
"Fuckkkk this faggot commie http://t.co/RD81TnCo4f","Fuckkkk this faggot commie http://t.co/RD81TnCo4f",0.6168988943099976,0.6168988943099976,0,0,1,1,"Skipped"
"@KevinKevmooney @LEllerbe when [[bet]] now i make sure that [[bitch]] is not [[involved]] that's 1 thing floyd and pac can agree on she screwed em both","@KevinKevmooney @LEllerbe when [[bt]] now i make sure that [[bitzch]] is not [[involvid]] that's 1 thing floyd and pac can agree on she screwed em both",0.010303735733032227,0.6791781187057495,1,2,1,40,"Successful"
"[[Charlie]] [[Daniels]] [[couldve]] [[done]] a [[better]] [[job]]! #[[MNF]]","[[Chaarlie]] [[Dainels]] [[culdve]] [[donZe]] a [[beCter]] [[ujob]]! #[[qMNF]]",0.01550203561782837,0.12286120653152466,2,2,2,36,"Failed"
"@HughSpliffner hurt [[hoes]] be like","@HughSpliffner hurt [[hopes]] be like",0.014631807804107666,0.982072114944458,1,2,1,9,"Successful"
"@[[JamesyNBA]] damn your [[bitch]] [[really]] [[hoe'n]] for the F!!","@[[JakmesyNBA]] damn your [[Mitch]] [[reaily]] [[hope'n]] for the F!!",0.01421421766281128,0.3699571490287781,1,1,1,26,"Failed"
"RT @Black__Elvis: My [[favorite]] episode of Friends is the one where blacks mysteriously vanish and unemployed white people find affordable ho&#8230;","RT @Black__Elvis: My [[favroite]] episode of Friends is the one where blacks mysteriously vanish and unemployed white people find affordable ho&#8230;",0.5079095363616943,0.862779438495636,2,0,2,26,"Successful"
"@[[3CarryOnItems]] all them [[bitches]] [[far]] as [[fuck]] from [[us]]. [[We]] [[got]] [[el]] [[gran]] [[pollo]] up this [[way]] and it [[serves]] [[us]] well. @[[Lex_Gracie]]","@[[3CarryOnItemgs]] all them [[ibtches]] [[fae]] as [[fcuk]] from [[uFs]]. [[le]] [[goQt]] [[le]] [[rgan]] [[ollo]] up this [[Uay]] and it [[servQs]] [[u]] well. @[[Lex_Graie]]",0.015716552734375,0.8949680924415588,1,2,1,75,"Successful"
"RT @_elennamichelle: @erykahminor_ miss ya too [[nigger]] &#128539;&#128536;&#128536;&#128536;&#128536;&#128525;","RT @_elennamichelle: @erykahminor_ miss ya too [[ngger]] &#128539;&#128536;&#128536;&#128536;&#128536;&#128525;",0.454059362411499,0.9101831316947937,1,2,1,17,"Successful"
"How could you do this to meeeeeee [[bitch]]","How could you do this to meeeeeee [[btch]]",0.00652003288269043,0.9747073650360107,1,2,1,9,"Successful"
"RT @Tease: RT or you're a [[fag]]. http://t.co/4Ol82rdeqX","RT @Tease: RT or you're a [[Iag]]. http://t.co/4Ol82rdeqX",0.34368693828582764,0.9424128532409668,0,2,0,12,"Successful"
"[[RT]] @[[baeElectronica]]: [[bitch]], [[bye]] &#[[128514]]; [[RT]] @[[WeAre_XCI]]: [[Dawg]] [[look]] at this [[shit]] [[http]]://t.co/[[DfOsx3XKQa]]","[[TR]] @[[baElectronica]]: [[Xitch]], [[ybe]] &#[[218514]]; [[TR]] @[[WeAreXCI]]: [[awg]] [[rlook]] at this [[shti]] [[thtp]]://t.co/[[DfOtsx3XKQa]]",0.011332213878631592,0.9091586470603943,1,2,1,63,"Successful"
"RT @Fact: A female ""[[cock]] block"" is called a ""clam jam.""","RT @Fact: A female ""[[cork]] block"" is called a ""clam jam.""",0.046350717544555664,0.9227285981178284,1,2,1,14,"Successful"
"RT @LuvPug: If you don't RT cat tweets, you're just a big [[pussy]]","RT @LuvPug: If you don't RT cat tweets, you're just a big [[pushy]]",0.010522544384002686,0.963924765586853,1,2,1,13,"Successful"
"RT @PostPrettyPussy: Eat it with milk RT @80sbaby4life: ""[[She]] [[gotta]] shape up her [[pussy]] [[lips]] tho @PostPrettyPussy: Whole wheat organic [[pussy]] &#8230;","RT @PostPrettyPussy: Eat it with milk RT @80sbaby4life: ""[[Sho]] [[gotat]] shape up her [[pqussy]] [[lip]] tho @PostPrettyPussy: Whole wheat organic [[psusy]] &#8230;",0.00948643684387207,0.969512939453125,1,2,1,51,"Successful"
"@michigannews13 an [[coaches]] dont [[put]] them in [[positions]] to be [[successful]], the [[offensive]] struggles can all be [[put]] on [[gardner]], [[program]] is [[trash]]","@michigannews13 an [[coajches]] dont [[pug]] them in [[positins]] to be [[succesfsul]], the [[offengsive]] struggles can all be [[puv]] on [[gardnDer]], [[prograc]] is [[rash]]",0.019938409328460693,0.7330964207649231,2,1,2,52,"Successful"
"Jake gettin all da [[bitches]] rn","Jake gettin all da [[bPitches]] rn",0.013154864311218262,0.8592628240585327,1,2,1,10,"Successful"
"@[[TheRealOweifie]] You do it to us so payback is a [[bitch]]. hahaha &lt;3 happy valentines day though.","@[[hTeRealOweifie]] You do it to us so payback is a [[bitAch]]. hahaha &lt;3 happy valentines day though.",0.020903289318084717,0.6139109134674072,1,0,1,21,"Successful"
"[[Lol]] [[bitch]] you [[think]] you're [[classy]]? [[THE]] [[FUCK]] [[EVER]]","[[ol]] [[biuch]] you [[tink]] you're [[cPlassy]]? [[TE]] [[FQCK]] [[PEVER]]",0.02992790937423706,0.9534544944763184,1,2,1,36,"Successful"
"[[bats]] are cool as hell because they're basically half tiny fox half [[leather]] [[bird]].","[[byts]] are cool as hell because they're basically half tiny fox half [[leathe]] [[ird]].",0.02896726131439209,0.706282913684845,2,1,2,24,"Successful"
"bad [[bitches]] is the only thing i like","bad [[btiches]] is the only thing i like",0.009525477886199951,0.9733046293258667,1,2,1,9,"Successful"
"[[Nigga]] i wus [[graduating]] [[RT]] @[[i_EaT_PIE]]: [[If]] you wasn't in the [[6th]] [[grade]] in [[1996]], you a [[hoe]]","[[Niga]] i wus [[raduating]] [[RoT]] @[[iE_aT_PIE]]: [[IPf]] you wasn't in the [[u6th]] [[gradde]] in [[L996]], you a [[eoe]]",0.06038200855255127,0.6918009519577026,1,0,1,50,"Successful"
"[[RT]] @[[CurrenSy_Spitta]]: [[And]] if a [[bitch]] [[can't]] [[respect]] a [[nigga]] wit some [[paper]] and a [[fresh]] [[pair]] of bball [[shorts]] then she was [[raised]] [[terribly]]..","[[RQT]] @[[CurrenSy_Spita]]: [[Adn]] if a [[bithc]] [[cant]] [[repect]] a [[ngiga]] wit some [[uaper]] and a [[frsh]] [[paCir]] of bball [[shorMts]] then she was [[raisd]] [[terriby]]..",0.088218092918396,0.7025957107543945,1,0,1,74,"Successful"
"@JfromHuntington #Savages <SPLIT>Day is like coloreds dat wrap day [[hoes]] like mummies","@JfromHuntington #Savages <SPLIT>Day is like coloreds dat wrap day [[zoes]] like mummies",0.06082361936569214,0.9307605624198914,1,2,1,16,"Successful"
"#Bout2GoCrazy #AintNoLevelz2DisShit hungrier then a phat [[ho]] on a diet IG http://t.co/nzuBUC2QpR","#Bout2GoCrazy #AintNoLevelz2DisShit hungrier then a phat [[hR]] on a diet IG http://t.co/nzuBUC2QpR",0.1556084156036377,0.9416912794113159,1,2,1,15,"Successful"
"RT @TheOrlandoJones: Funny how people who [[take]] their [[fantasy]] [[sports]] [[leagues]] very seriously are celebrated while those who play D&amp;D are mock&#8230;","RT @TheOrlandoJones: Funny how people who [[ake]] their [[faLtasy]] [[sprts]] [[Uleagues]] very seriously are celebrated while those who play D&amp;D are mock&#8230;",0.013282299041748047,0.6914668083190918,2,0,2,33,"Successful"
"@GiftedHussle94 @DallyJackson @TreFreedawg ""babe it's the thought that counts""..""[[bitch]] you a thot""","@GiftedHussle94 @DallyJackson @TreFreedawg ""babe it's the thought that counts""..""[[Litch]] you a thot""",0.013517618179321289,0.8200038075447083,1,2,1,13,"Successful"
"[[This]] [[bitch]] is [[stupid]]. -.-; Anti Feminist: http://t.co/[[vsgCwtn4j6]] [[via]] @[[youtube]] #dumbass #blndsundoll4mj","[[tThis]] [[bitVch]] is [[stuid]]. -.-; Anti Feminist: http://t.co/[[vsgowtn4j6]] [[vUa]] @[[yuotube]] #dumbass #blndsundoll4mj",0.06899017095565796,0.6359091997146606,1,2,1,44,"Successful"
"@VeronicaLewis You just can't give hillbillies an audience. They'll squander it every time.","@VeronicaLewis You just can't give hillbillies an audience. They'll squander it every time.",0.7793436646461487,0.7793436646461487,2,2,1,1,"Skipped"
"[[Bags]] [[Bags]] [[that's]] that [[bag]] money trash bag black and it's [[filled]] up with money","[[Bgs]] [[aBgs]] [[tha's]] that [[jag]] money trash bag black and it's [[filyled]] up with money",0.04368811845779419,0.8749046325683594,2,1,2,31,"Successful"
"I was with a [[bitch]] with a mustash for a year and a half? Wtf is wrong itch me","I was with a [[btch]] with a mustash for a year and a half? Wtf is wrong itch me",0.006827294826507568,0.9827209711074829,1,2,1,13,"Successful"
"Bill Smith DDS MTV ODB LGBTQ MMA NFL AFLCIO <SPLIT><SPLIT>bitch pick one.<SPLIT><SPLIT>Fucking hate you.<SPLIT><SPLIT>I know you proud but shit.","Bill Smith DDS MTV ODB LGBTQ MMA NFL AFLCIO <SPLIT><SPLIT>bitch pick one.<SPLIT><SPLIT>Fucking hate you.<SPLIT><SPLIT>I know you proud but shit.",0.8753867745399475,0.8753867745399475,1,1,0,1,"Skipped"
"Seeing elder queer couples marry really is emotional. They get to live their final years with equality and with dignity.","Seeing elder queer couples marry really is emotional. They get to live their final years with equality and with dignity.",0.7582917809486389,0.7582917809486389,2,2,1,1,"Skipped"
"when ya name gain weight ya ex [[bitches]] cant let go","when ya name gain weight ya ex [[biYtches]] cant let go",0.006957054138183594,0.8569371700286865,1,2,1,15,"Successful"
"Person: My new years resolution is to not be a [[jackass]] to everyone. Me: Yeah, and I'm going to buy a PS3. I'm not [[retarded]].","Person: My new years resolution is to not be a [[jackasU]] to everyone. Me: Yeah, and I'm going to buy a PS3. I'm not [[vetarded]].",0.0734792947769165,0.970538318157196,1,2,1,24,"Successful"
"RT @TacoRell This show should be called ""side [[bitches]]"" I ain't seen love YET","RT @TacoRell This show should be called ""side [[bitbches]]"" I ain't seen love YET",0.00609666109085083,0.9711279273033142,1,2,1,17,"Successful"
"A [[lot]] of [[cool]] [[bitches]] that a [[nigga]] [[went]] to [[school]] with was [[major]] [[hoes]] ... [[And]] they [[man]] don't [[know]]","A [[Zot]] of [[col]] [[bitcehs]] that a [[ingga]] [[wetn]] to [[shool]] with was [[maor]] [[heos]] ... [[An]] they [[mab]] don't [[qnow]]",0.04227948188781738,0.6505980491638184,1,1,1,56,"Failed"
"You just a Twitter [[hoe]]","You just a Twitter [[hZe]]",0.010955214500427246,0.9463284015655518,1,2,1,8,"Successful"
"@Mr_Greatness28 I send them [[hoes]] because ain't nobody gone play me but geez lmao not when they ask for them","@Mr_Greatness28 I send them [[hboes]] because ain't nobody gone play me but geez lmao not when they ask for them",0.009073019027709961,0.9766641855239868,1,2,1,16,"Successful"
"@HipsterBreeez Na a young [[bitch]] got school &#128514;&#128514;&#128514;","@HipsterBreeez Na a young [[bitsh]] got school &#128514;&#128514;&#128514;",0.008445560932159424,0.9382537603378296,1,2,1,14,"Successful"
"""Yup. [[Fuck]] em @Aloha_Hoesss: Playing like trash RT @80sbaby4life Clippers don't wanna play lol""","""Yup. [[Fcuk]] em @Aloha_Hoesss: Playing like trash RT @80sbaby4life Clippers don't wanna play lol""",0.02636784315109253,0.5653272867202759,1,2,1,18,"Successful"
"When [[bitches]] in the library start acting up http://t.co/x1qGfTkB4O","When [[bitcehs]] in the library start acting up http://t.co/x1qGfTkB4O",0.007274627685546875,0.9867473840713501,1,2,1,13,"Successful"
"Hate dat [[hoe]]","Hate dat [[heo]]",0.0994221568107605,0.6838561296463013,1,0,1,8,"Successful"
"[[WATCH]]: [[Excited]] [[ISIS]] [[Jihadis]] Getting [[Their]] Yezidi Sex Slaves [[On]] '[[Distribution]] [[Day']] [[http]]://t.co/n9ExnuVhKs [[http]]://t.co/uHZ1qKcrJE","[[ATCH]]: [[Excite]] [[SIS]] [[wJihadis]] Getting [[Thier]] Yezidi Sex Slaves [[n]] '[[Distributin]] [[DayN]] [[bhttp]]://t.co/n9ExnuVhKs [[httMp]]://t.co/uHZ1qKcrJE",0.16324448585510254,0.6272417306900024,2,1,2,58,"Successful"
"@Belbert11 @BuhrowAustin well looks like I'll be buying you two a big [[bitch]] box of Busch NA &#128129;","@Belbert11 @BuhrowAustin well looks like I'll be buying you two a big [[Dbitch]] box of Busch NA &#128129;",0.011246442794799805,0.9133033752441406,1,2,1,19,"Successful"
"You're black? Your name looks [[Hungarian]]. You [[marry]] a Hunky? @[[JulieSczesny]] @[[ChrisLoesch]]","You're black? Your name looks [[Hungarin]]. You [[mrary]] a Hunky? @[[NJulieSczesny]] @[[ChriLsoesch]]",0.1205940842628479,0.7168420553207397,2,0,2,28,"Successful"
"[[RT]] @[[the_ironsheik]]: [[Justin]] [[Bieber]] [[win]] [[Oscar]] for [[suck]] my [[balls]] you [[dead]] [[dog]] midget dick son of a [[bitch]]","[[TR]] @[[th_eironsheik]]: [[Jusin]] [[BiKber]] [[wFn]] [[Osfar]] for [[usck]] my [[Palls]] you [[Mead]] [[drog]] midget dick son of a [[biRtch]]",0.05608260631561279,0.5122182369232178,1,0,1,57,"Successful"
"How do ask a broad to JUST eat her [[pussy]]?","How do ask a broad to JUST eat her [[pgussy]]?",0.006985068321228027,0.9757752418518066,1,2,1,11,"Successful"
"@stevoburns561 @ImSwaveyNShit @FreddieGibbs Soft shit? Are you handicapped or retarded?","@stevoburns561 @ImSwaveyNShit @FreddieGibbs Soft shit? Are you handicapped or retarded?",0.6666947603225708,0.6666947603225708,1,1,0,1,"Skipped"
"RT @XdalovelyTishai: Most of these niggas go broke for these hoes","RT @XdalovelyTishai: Most of these niggas go broke for these hoes",0.7796244621276855,0.7796244621276855,1,1,0,1,"Skipped"
"@[[tonipmusic]] woahh!! Ahha I remember her from [[Charlie]] and the [[Chocolate]] [[Factory]]! Who do you [[think]] killed Lucy? I [[think]] it was [[Abby]]","@[[toniBpmusic]] woahh!! Ahha I remember her from [[Charldie]] and the [[Cohcolate]] [[Factosy]]! Who do you [[thnik]] killed Lucy? I [[chink]] it was [[Aby]]",0.015661537647247314,0.698381245136261,2,0,2,44,"Successful"
"Momma always told me I was crazy and the [[hoes]] say I'm amazing but I don't listen to a lady","Momma always told me I was crazy and the [[qhoes]] say I'm amazing but I don't listen to a lady",0.009662747383117676,0.9797703623771667,1,2,1,16,"Successful"
"RT @[[ChiefKeef]]: You [[niggaz]] [[get]] so [[emotionaaaal]], You [[remind]] me of my [[bitch]]!","RT @[[ChHiefKeef]]: You [[niCgaz]] [[geLt]] so [[emotienaaaal]], You [[remnid]] me of my [[bich]]!",0.08893263339996338,0.508867621421814,1,1,1,44,"Failed"
"RT @[[McNarstle]]: @[[CzickenShack]] I go on Drudge Report every [[day]] now [[hoping]] to see a [[story]] about your tranny army","RT @[[McNafstle]]: @[[CizckenShack]] I go on Drudge Report every [[Ray]] now [[hoipng]] to see a [[stor]] about your tranny army",0.15334266424179077,0.8946834802627563,2,1,2,35,"Successful"
"Senior privileges [[bitch]]","Senior privileges [[bMtch]]",0.014139056205749512,0.9676647782325745,1,2,1,8,"Successful"
"@mafenske I didn't [[mock]] [[anything]]! Was [[asked]] I [[believed]] in [[Noah's]] [[arc]] and said no, how is that mocking any [[religion]]? [[Opinion]] [[that's]] all","@mafenske I didn't [[Vmock]] [[anythig]]! Was [[Zsked]] I [[beBieved]] in [[NIah's]] [[rc]] and said no, how is that mocking any [[religoin]]? [[OpinioC]] [[tBhat's]] all",0.017291486263275146,0.7724753618240356,2,1,2,64,"Successful"
"@OsvaldoVause kik me u [[nigglet]] I need to know when we outs to the pool","@OsvaldoVause kik me u [[ngiglet]] I need to know when we outs to the pool",0.35248446464538574,0.9876387119293213,1,2,1,14,"Successful"
"Some rednecks just raced down the freeway &gt;_e","Some rednecks just raced down the freeway &gt;_e",0.742321252822876,0.742321252822876,2,2,1,1,"Skipped"
"Watchu smiling in da can foe [[nigguh]],","Watchu smiling in da can foe [[Inigguh]],",0.36720120906829834,0.9742681384086609,1,2,1,10,"Successful"
"[[RT]] @[[DanHarrison1985]]: &#128514; [[RT]] @CecilHurt: [[Charlie]] [[Strong]] got down to the [[53-man]] [[roster]] [[nearly]] as quickly as [[Texans]] did","[[T]] @[[DanHarriosn1985]]: &#128514; [[R]] @CecilHurt: [[Charle]] [[Strone]] got down to the [[3-man]] [[rostre]] [[nerly]] as quickly as [[Texas]] did",0.02256464958190918,0.5618072748184204,2,1,2,62,"Successful"
"RT @Pettigrew33: Don't trust [[hoes]] they ain't loyal !","RT @Pettigrew33: Don't trust [[hes]] they ain't loyal !",0.010058045387268066,0.9413812756538391,1,2,1,12,"Successful"
"Heard you gotta new [[bitch]]. See ya postin' up thinkin' that it's making me sick.","Heard you gotta new [[ibitch]]. See ya postin' up thinkin' that it's making me sick.",0.007333576679229736,0.9834454655647278,1,2,1,15,"Successful"
"Fight me you tubby [[bitch]] ""@JoseCanseco: I'll fight anyone&#8221;","Fight me you tubby [[ibtch]] ""@JoseCanseco: I'll fight anyone&#8221;",0.008973181247711182,0.9701902866363525,1,2,1,13,"Successful"
"When I was 16 &amp; me my homies used to go to the mall to pull [[hoes]]. I'd be at home later that night like.... http://t.co/zq8UtPLYFK","When I was 16 &amp; me my homies used to go to the mall to pull [[hose]]. I'd be at home later that night like.... http://t.co/zq8UtPLYFK",0.015601158142089844,0.7793276309967041,1,2,1,23,"Successful"
"[[Now]] my [[side]] [[bitch]] my [[main]] bitch [[Bc]] my [[main]] hoe [[ain't]] [[feeling]] me no mo. [[No]] mo.","[[NIw]] my [[spde]] [[Witch]] my [[amin]] bitch [[Bp]] my [[msain]] hoe [[aTin't]] [[feeilng]] me no mo. [[o]] mo.",0.006092488765716553,0.019318997859954834,1,1,1,66,"Failed"
"RT @Luccixo: When a [[bitch]] start looking at bae &#128530;&#128514; http://t.co/o0AGdd9fQh","RT @Luccixo: When a [[itch]] start looking at bae &#128530;&#128514; http://t.co/o0AGdd9fQh",0.0071353912353515625,0.9806526899337769,1,2,1,17,"Successful"
"[[RT]] @[[KrysHazeyy]]: I [[swear]] [[bitches]] [[fall]] over [[niggas]] who don't [[believe]] in [[combing]] their [[hair]]","[[TR]] @[[KrysoHazeyy]]: I [[sweaY]] [[biOtches]] [[fal]] over [[mniggas]] who don't [[beileve]] in [[coIbing]] their [[hgair]]",0.046640872955322266,0.682372510433197,1,0,1,47,"Successful"
"RT @SalomaeSadiqa: It's because you can't bend me, you can't buy me and you can't make me into your [[nigger]]! #Farrakhan #TheTime","RT @SalomaeSadiqa: It's because you can't bend me, you can't buy me and you can't make me into your [[ngger]]! #Farrakhan #TheTime",0.35050302743911743,0.9816157221794128,0,2,0,17,"Successful"
"[[RT]] @[[Midwestmiles]]: [[This]] [[hoe]] [[ass]] [[ref]] [[got]] [[hit]] and fined the fighters","[[TR]] @[[MidwestmKles]]: [[ThWs]] [[heo]] [[aAs]] [[rf]] [[ogt]] [[hiDt]] and fined the fighters",0.020433247089385986,0.9376584887504578,1,2,1,42,"Successful"
"""These [[hoes]] ain't loyal""","""These [[poes]] ain't loyal""",0.008334457874298096,0.9577377438545227,1,2,1,9,"Successful"
"RT @justjor_: 0 energy for these [[hoes]]","RT @justjor_: 0 energy for these [[Zoes]]",0.007635712623596191,0.9862834811210632,1,2,1,10,"Successful"
"Wait a min RT @angie_goodwood Or her [[pussy]] RT @KingHorseDick That Rihanna cologne for men probably smell like curry goat and nail clippings.","Wait a min RT @angie_goodwood Or her [[ussy]] RT @KingHorseDick That Rihanna cologne for men probably smell like curry goat and nail clippings.",0.013363420963287354,0.9657516479492188,1,2,1,24,"Successful"
"RT @RappersSaid: When Tupac said ""I ain't a killer but don't push me, revenge is the sweetest joy next to getting [[pussy]]"" http://t.co/ffPu1w&#8230;","RT @RappersSaid: When Tupac said ""I ain't a killer but don't push me, revenge is the sweetest joy next to getting [[pujsy]]"" http://t.co/ffPu1w&#8230;",0.007705807685852051,0.7528234124183655,1,2,1,24,"Successful"
"@FreeAJay you understand you look like a real life dyke right? Like you look like a WNBA [[dyke]] bro. A sports bra &amp; bball shorts wearing [[dyke]]","@FreeAJay you understand you look like a real life dyke right? Like you look like a WNBA [[dyzke]] bro. A sports bra &amp; bball shorts wearing [[ydke]]",0.4122539758682251,0.6312761306762695,0,1,0,31,"Successful"
"It's Mrs. G, [[bitches]]. That's Mrs. GROHL if I don't know you. #wineprobz","It's Mrs. G, [[zitches]]. That's Mrs. GROHL if I don't know you. #wineprobz",0.006444156169891357,0.9885508418083191,1,2,1,15,"Successful"
