"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"My boy @RyanBowersOB got the [[hoes]] now!","My boy @RyanBowersOB got the [[ducklings]] now!",0.011453807353973389,0.984409511089325,1,2,1,56,"Successful"
"@DiggzTBLB ; [[bitch]].. What? http://t.co/OcsuDvN5hy","@DiggzTBLB ; [[harlot]].. What? http://t.co/OcsuDvN5hy",0.008720099925994873,0.9603447318077087,1,2,1,57,"Successful"
"@dpalmyx3 @_wordtothewise stop retweeting heather im tired of seeing that [[bitch]] on my tl","@dpalmyx3 @_wordtothewise stop retweeting heather im tired of seeing that [[tramp]] on my tl",0.007961034774780273,0.9175455570220947,1,2,1,61,"Successful"
"Never trust a nicca who volunteers another [[man]] info ..","Never trust a nicca who volunteers another [[roosters]] info ..",0.30895233154296875,0.7733030915260315,1,2,1,56,"Successful"
"It's a lot of fat [[bitches]] at this party I'm we at right now my outfit way too much fire to be at a function like this","It's a lot of fat [[harlots]] at this party I'm we at right now my outfit way too much fire to be at a function like this",0.01064598560333252,0.7866855263710022,1,2,1,54,"Successful"
"@Oskzilla in [[San]] [[Diego]] niggah!","@Oskzilla in [[St]] [[Diogo]] niggah!",0.18933230638504028,0.31361454725265503,1,1,1,32,"Failed"
"Pussys only [[pussy]] an I [[get]] it when [[I]] [[need]] it","Pussys only [[faggot]] an I [[perceives]] it when [[yo]] [[compels]] it",0.007113754749298096,0.43741053342819214,1,1,1,133,"Failed"
"RT @_Crzy4tay: &#8220;@hedge_brandon: If youve only seen my couch, not my bed, then you my [[hoe]]&#8221;&#128514;&#128514;","RT @_Crzy4tay: &#8220;@hedge_brandon: If youve only seen my couch, not my bed, then you my [[gettin]]&#8221;&#128514;&#128514;",0.009852111339569092,0.923412561416626,1,2,1,28,"Successful"
"@KingLuger carne asada, Gallo [[pinto]], tajadas verde, queso frito and a [[salad]] With milca","@KingLuger carne asada, Gallo [[tess]], tajadas verde, queso frito and a [[veggie]] With milca",0.030713319778442383,0.9300397634506226,2,1,2,68,"Successful"
"Da house next door to me been sold to honkies","Da house next door to me been sold to honkies",0.9519209861755371,0.9519209861755371,2,2,1,1,"Skipped"
"Why does this [[bitch]] on the olympics have a giant band aid on that looks like MIA designed it for american apparel?","Why does this [[biatch]] on the olympics have a giant band aid on that looks like MIA designed it for american apparel?",0.00895470380783081,0.9890098571777344,1,2,1,63,"Successful"
"Here this nigga go [[RT]] @ZigzagsxKush: [[Damn]] dark skinned [[hoes]] be havin all that ass but be lookin like pokemons &#128553;&#128555;","Here this nigga go [[TCH]] @ZigzagsxKush: [[Freaking]] dark skinned [[coppers]] be havin all that ass but be lookin like pokemons &#128553;&#128555;",0.1373351812362671,0.5267206430435181,1,0,1,107,"Successful"
"Ima knock the [[pussy]] out like fight night. &#128074;&#128074;","Ima knock the [[fanny]] out like fight night. &#128074;&#128074;",0.008932054042816162,0.9603387117385864,1,2,1,39,"Successful"
"This is why no one likes you. Because you're a [[bitch]]. And a slut.","This is why no one likes you. Because you're a [[blackguard]]. And a slut.",0.01820981502532959,0.648977518081665,1,0,1,56,"Successful"
"""@soxandjox: [[Thick]] [[raw]] fuck http://t.[[co]]/g8RvUHCeBN"" [[Damn]] his [[man]] [[pussy]] is [[getting]] a [[workout]].","""@soxandjox: [[Garish]] [[rudimentary]] fuck http://t.[[cos]]/g8RvUHCeBN"" [[Friggin]] his [[humans]] [[cocksucker]] is [[profited]] a [[excercise]].",0.015145421028137207,0.5330169796943665,1,0,1,195,"Successful"
"@desamador you gotta [[be]] like me n the twins, just [[chug]] it all before everyone","@desamador you gotta [[sont]] like me n the twins, just [[slurp]] it all before everyone",0.10048741102218628,0.5243609547615051,2,1,2,44,"Successful"
"@ittybittyber playas [[fuck]] up too lmao but that's like on trash FORREAL you a crazy one I see &#128064;&#128064;&#128565;","@ittybittyber playas [[goddammit]] up too lmao but that's like on trash FORREAL you a crazy one I see &#128064;&#128064;&#128565;",0.026266396045684814,0.779985785484314,1,2,1,55,"Successful"
"RT @JuuMane: I walks in Country Kitchen Restaurant to order take out, this [[bitch]] come ask me ""Table For One?"" -____- I look that lonely???","RT @JuuMane: I walks in Country Kitchen Restaurant to order take out, this [[biatch]] come ask me ""Table For One?"" -____- I look that lonely???",0.00737917423248291,0.9849933981895447,1,2,1,48,"Successful"
"RT @flygurlWilliams: [[If]] [[yo]] [[bitch]] only [[fucking]] with you bcuz of your [[money]] [[chances]] are any [[nigga]] with some [[money]] can [[fuck]] her?&#128563;","RT @flygurlWilliams: [[Although]] [[salut]] [[asshole]] only [[friggin]] with you bcuz of your [[exchequer]] [[risks]] are any [[noir]] with some [[exchequer]] can [[whorehouse]] her?&#128563;",0.11620491743087769,0.4511222243309021,1,1,1,242,"Failed"
"Lol it's 4:36 and [[bitches]] are out here staggering drunk","Lol it's 4:36 and [[pansies]] are out here staggering drunk",0.0076291561126708984,0.9651139974594116,1,2,1,57,"Successful"
"[[Got]] one [[bitch]] in [[economy]] and one [[bitch]] back in [[coach]].","[[Learn]] one [[sonofabitch]] in [[economists]] and one [[whore]] back in [[buses]].",0.007194817066192627,0.4316082000732422,1,1,1,179,"Failed"
"RT @juanadog: Dallying is for [[bitches]], bro. I dilly, exclusively.","RT @juanadog: Dallying is for [[fairies]], bro. I dilly, exclusively.",0.01014167070388794,0.9597086906433105,1,2,1,50,"Successful"
"[[RT]] @tailorlamar: yall [[niggas]] is [[hoes]].","[[TCH]] @tailorlamar: yall [[givin]] is [[coppers]].",0.15905886888504028,0.9777095913887024,1,2,1,102,"Successful"
"Ya [[bitch]] wnna ride with me","Ya [[wanker]] wnna ride with me",0.006098747253417969,0.9739454984664917,1,2,1,44,"Successful"
"Niggas/bitches cheat cause mf's always think they gettin played","Niggas/bitches cheat cause mf's always think they gettin played",0.9048107862472534,0.9048107862472534,1,1,0,1,"Skipped"
"[[RT]] @lilmenifee__: [[bitch]] you [[tweaking]] [[hoe]] [[tweaking]] [[hoe]] &#128129;","[[TCH]] @lilmenifee__: [[dickhead]] you [[redoing]] [[slutty]] [[redoing]] [[slutty]] &#128129;",0.011923551559448242,0.4163670539855957,1,1,1,120,"Failed"
"RT @letsquotecomedy: Trying so hard to resist the urge to smack a [[bitch]] http://t.co/LtDBNLmOVu","RT @letsquotecomedy: Trying so hard to resist the urge to smack a [[motherfucker]] http://t.co/LtDBNLmOVu",0.008896231651306152,0.5949109792709351,1,2,1,40,"Successful"
"See niggas they be mad and all these [[hoes]] go &#128584;","See niggas they be mad and all these [[coppers]] go &#128584;",0.12725406885147095,0.6144511699676514,1,0,1,58,"Successful"
"RT @_Headsyoulose: I'll write a poem for u [[hoe]] http://t.co/jQPzftI14w","RT @_Headsyoulose: I'll write a poem for u [[harlot]] http://t.co/jQPzftI14w",0.03509801626205444,0.984611988067627,1,2,1,34,"Successful"
"I had wack dick until I started messing with white [[hoes]]. They stuck around &amp; [[let]] a young goon [[practice]] on em.","I had wack dick until I started messing with white [[motherfuckers]]. They stuck around &amp; [[allow]] a young goon [[excercise]] on em.",0.073993980884552,0.511256992816925,1,0,1,133,"Successful"
"RT @BRANDONBARAY: update: u are still a [[bitch]]","RT @BRANDONBARAY: update: u are still a [[vixen]]",0.007492244243621826,0.9810826778411865,1,2,1,56,"Successful"
"....is now tweeting from a tablet....baller [[bitch]]!","....is now tweeting from a tablet....baller [[vixen]]!",0.00819551944732666,0.9825166463851929,1,2,1,55,"Successful"
"Like stop being a [[bitch]] for 3.2 seconds.","Like stop being a [[tramp]] for 3.2 seconds.",0.006197214126586914,0.9778264164924622,1,2,1,57,"Successful"
"RT @JacksonBynum: You're an annoying [[cunt]]","RT @JacksonBynum: You're an annoying [[lesbo]]",0.11522376537322998,0.9681891798973083,1,2,1,56,"Successful"
"108 [[MIL]] [[RT]] @SooMajor: And its [[cause]] of Romo [[bitch]] ass [[Dez]] &[[amp]]; Witten not [[eating]]","108 [[THOUSANDS]] [[SR]] @SooMajor: And its [[grounds]] of Romo [[dirtbag]] ass [[Dozen]] &[[gpa]]; Witten not [[eaten]]",0.013110041618347168,0.6254544854164124,1,2,1,149,"Successful"
"@creepgoddess oh? He still talking to other [[bitches]] I bet. NONE of my biz tho","@creepgoddess oh? He still talking to other [[broads]] I bet. NONE of my biz tho",0.00796973705291748,0.9437740445137024,1,2,1,44,"Successful"
"&#8220;@VishalDaGod: [[fuck]] a #WCW dats my [[bitch]] , not my [[crush]]&#8221;","&#8220;@VishalDaGod: [[whore]] a #WCW dats my [[whore]] , not my [[dismantle]]&#8221;",0.012780070304870605,0.2131384015083313,1,1,1,141,"Failed"
"[[If]] you ain't [[ma]] [[bro]] you [[better]] [[watch]] yo [[bitch]] &#128514;&#128514;&#128514;&#128076; [[borrow]] [[yo]] [[hoe]] [[introduce]] [[ma]] [[pimp]] !","[[Upon]] you ain't [[madre]] [[comrade]] you [[advisable]] [[oversee]] yo [[dickhead]] &#128514;&#128514;&#128514;&#128076; [[borrower]] [[peekaboo]] [[whore]] [[inscribe]] [[madre]] [[pimps]] !",0.015532732009887695,0.40799975395202637,1,1,1,304,"Failed"
"@_elennamichelle nope not at all but I'm stuck in a house full of fucking [[niggers]] help me escape &#128553;","@_elennamichelle nope not at all but I'm stuck in a house full of fucking [[negroes]] help me escape &#128553;",0.45486462116241455,0.7912152409553528,0,1,0,21,"Successful"
"People are fucking retarded lol","People are fucking retarded lol",0.6041204929351807,0.6041204929351807,1,1,0,1,"Skipped"
"RT @zachthorpe78: ""the [[trash]] [[generation]]""","RT @zachthorpe78: ""the [[shitheel]] [[engender]]""",0.04725027084350586,0.9960149526596069,2,1,2,69,"Successful"
"Been Huntin hard and finally nailed her. [[Best]] [[wedding]] koozie I've ever seen. #redneck http://t.co/D6SBSYaNN2","Been Huntin hard and finally nailed her. [[Purest]] [[spousal]] koozie I've ever seen. #redneck http://t.co/D6SBSYaNN2",0.02525484561920166,0.62489914894104,2,0,2,95,"Successful"
"RT @TrapPat: Allergic to:<SPLIT><SPLIT>Bullshit<SPLIT>Fuck boys<SPLIT>Basic [[bitches]]","RT @TrapPat: Allergic to:<SPLIT><SPLIT>Bullshit<SPLIT>Fuck boys<SPLIT>Basic [[faggots]]",0.04533869028091431,0.574259877204895,1,0,1,59,"Successful"
"I can be a [[bitch]] and I'm fine with that&#128524;","I can be a [[blackguard]] and I'm fine with that&#128524;",0.005916297435760498,0.9796743392944336,1,2,1,52,"Successful"
"&#8220;@TripleOgi_: Kanye [[might]] [[be]] the first [[nigga]] to [[successfully]] [[save]] a [[hoe]].&#8221;[[lol]] this a [[original]] . [[Tweet]]","&#8220;@TripleOgi_: Kanye [[probabilities]] [[sean]] the first [[nigger]] to [[legitimately]] [[salvage]] a [[whore]].&#8221;[[dunno]] this a [[frst]] . [[Twitter]]",0.025750815868377686,0.597541093826294,1,0,1,187,"Successful"
"Shut up [[birds]] it's [[bed]] [[time]].","Shut up [[storks]] it's [[futon]] [[term]].",0.02134394645690918,0.9470655918121338,2,1,2,100,"Successful"
"deans crying because she needs to pee peter keeps saying nigger","deans crying because she needs to pee peter keeps saying nigger",0.5950927734375,0.5950927734375,0,0,1,1,"Skipped"
"I'm so excited to hang out with my [[bitches]] @CheralynVB @LaurieMcKinley","I'm so excited to hang out with my [[fairies]] @CheralynVB @LaurieMcKinley",0.00726628303527832,0.9871283769607544,1,2,1,58,"Successful"
"RT @antijokeapple: ""mom i&#8217;ve had it. i&#8217;m dropping out""<SPLIT><SPLIT>""excuse me""<SPLIT><SPLIT>""i&#8217;m done with fake [[bitches]]. the hw. all of it. done""<SPLIT><SPLIT>""ur in 2nd grad&#8230;","RT @antijokeapple: ""mom i&#8217;ve had it. i&#8217;m dropping out""<SPLIT><SPLIT>""excuse me""<SPLIT><SPLIT>""i&#8217;m done with fake [[motherfuckers]]. the hw. all of it. done""<SPLIT><SPLIT>""ur in 2nd grad&#8230;",0.007067322731018066,0.610763430595398,1,2,1,27,"Successful"
"[[bitch]] with all niggas, [[hmmm]] she either gay or a [[HOE]]","[[asshole]] with all niggas, [[hm]] she either gay or a [[SLUT]]",0.22023552656173706,0.5124622583389282,1,0,1,96,"Successful"
"RT @BaseballFact: At George Steinbrenner's first [[Yankees]] news conference, he said he wouldn't interfere in [[baseball]] decisions, [[promising]] ...","RT @BaseballFact: At George Steinbrenner's first [[Leaguers]] news conference, he said he wouldn't interfere in [[slugger]] decisions, [[exhilarating]] ...",0.016635239124298096,0.6629078388214111,2,1,2,71,"Successful"
"Man I'm [[tired]] of dealing with these [[hoes]] but my dick not","Man I'm [[antsy]] of dealing with these [[coppers]] but my dick not",0.00983971357345581,0.7085185647010803,1,2,1,87,"Successful"
"[[Hoes]] [[always]] blaming [[hoes]] for being [[hoes]].","[[Niggas]] [[ceaselessly]] blaming [[coppers]] for being [[coppers]].",0.009152054786682129,0.6971715688705444,1,0,1,186,"Successful"
"All deses [[bitches]] turnt up I'm fenna turn em down","All deses [[fairies]] turnt up I'm fenna turn em down",0.007926404476165771,0.9805982112884521,1,2,1,59,"Successful"
"@nerissaloren not home. Headed to work sorry [[ho]]","@nerissaloren not home. Headed to work sorry [[howe]]",0.3407309055328369,0.985150158405304,1,2,1,13,"Successful"
"@1D_NIPPLES_ [[bitch]] you fucking [[told]] me to [[sit]] in that seat and yo dumbass [[come]] again [[saying]] ""why you [[sitting]] there"" [[bitch]] #vote5sos","@1D_NIPPLES_ [[blackguard]] you fucking [[narrates]] me to [[seated]] in that seat and yo dumbass [[incoming]] again [[arguing]] ""why you [[assemblage]] there"" [[cocksucker]] #vote5sos",0.03240025043487549,0.5096554160118103,1,0,1,227,"Successful"
"ain't nuttin ta cut that [[bitch]] off","ain't nuttin ta cut that [[wanker]] off",0.009624183177947998,0.9058996438980103,1,2,1,56,"Successful"
"@_fullawhite [[haha]] my [[nigga]] coco :,) I can't [[wait]] to fuckkk like a hunna [[hoes]] this [[summer]] [[haha]] jk","@_fullawhite [[coz]] my [[black]] coco :,) I can't [[bated]] to fuckkk like a hunna [[motherfuckers]] this [[ronald]] [[coz]] jk",0.1085241436958313,0.548334002494812,1,0,1,186,"Successful"
"&#8220;@CALL_ME_KiTTiE: @what_evaittakes haha imma catch Ebola Trynna keep myself warm lol&#8221;&#128514;&#128514;&#128514; ewww [[bitch]] well stay far away from me","&#8220;@CALL_ME_KiTTiE: @what_evaittakes haha imma catch Ebola Trynna keep myself warm lol&#8221;&#128514;&#128514;&#128514; ewww [[biatch]] well stay far away from me",0.007765412330627441,0.876608669757843,1,2,1,55,"Successful"
"@kiela_g_3 Home fag. Didn't feel like puttin up with your [[shit]] today","@kiela_g_3 Home fag. Didn't feel like puttin up with your [[scheisse]] today",0.16927587985992432,0.5347627401351929,1,0,1,59,"Successful"
"""@Stephenwildboy: [[Chilling]] &#128069;&#8482; http://t.[[co]]/mik3iPNle6"" [[sexy]] scally [[lad]]","""@Stephenwildboy: [[Refrigeration]] &#128069;&#8482; http://t.[[cos]]/mik3iPNle6"" [[slutty]] scally [[barkeep]]",0.03170114755630493,0.34635674953460693,2,2,2,125,"Failed"
"I hate yal I'd [[delete]] my twitter if I [[had]] [[somethin]] [[better]] to [[do]] [[bitch]] ass niggas","I hate yal I'd [[removals]] my twitter if I [[eu]] [[speakin]] [[tougher]] to [[suis]] [[sonofabitch]] ass niggas",0.1310916543006897,0.5106086730957031,1,0,1,198,"Successful"
"RT @Bam_1OO: I like good weed &amp; bad [[bitches]] dat can roll it up","RT @Bam_1OO: I like good weed &amp; bad [[fairies]] dat can roll it up",0.011006057262420654,0.9337708950042725,1,2,1,61,"Successful"
"@godrocamora416 [[faggot]]","@godrocamora416 [[tata]]",0.36459195613861084,0.9894101023674011,0,2,0,35,"Successful"
"@bongwynnn wow what a faggot","@bongwynnn wow what a faggot",0.5936371684074402,0.5936371684074402,0,0,1,1,"Skipped"
"RT @KingCedd_: [[Hit]] the [[bitch]] nd [[forget]] the [[bitch]], but i [[left]] my [[kids]] on her [[fuckin]] [[face]]","RT @KingCedd_: [[Assailed]] the [[whore]] nd [[despises]] the [[sonofabitch]], but i [[gauche]] my [[teenage]] on her [[frickin]] [[combats]]",0.019757568836212158,0.4954386353492737,1,1,1,307,"Failed"
"RT @frankieboyle: You can ask yourself if you trust Clegg, Cameron and Miliband, or you can vote Yes and never think about the [[cunts]] ever a&#8230;","RT @frankieboyle: You can ask yourself if you trust Clegg, Cameron and Miliband, or you can vote Yes and never think about the [[wankers]] ever a&#8230;",0.1484694480895996,0.7517673969268799,1,2,1,55,"Successful"
"""We [[hate]] [[niggers]], we [[hate]] [[faggots]] and we hate [[spics]]""-kkk rally","""We [[animosity]] [[negroes]], we [[abhor]] [[bitches]] and we hate [[negroes]]""-kkk rally",0.26041465997695923,0.7666814923286438,0,1,0,136,"Successful"
"RT @MurderHigashi: I cannot be worried 'bout no [[bitch]].","RT @MurderHigashi: I cannot be worried 'bout no [[vixen]].",0.007265329360961914,0.9754343628883362,1,2,1,58,"Successful"
"Good Morning to you [[hoes]] and pimps.","Good Morning to you [[ducklings]] and pimps.",0.013293802738189697,0.9771122336387634,1,2,1,52,"Successful"
"RT @NickSwardson: If Yoda had a [[pussy]]. That's what I look like in the morning.","RT @NickSwardson: If Yoda had a [[sissy]]. That's what I look like in the morning.",0.010880351066589355,0.6169701814651489,1,2,1,13,"Successful"
"[[know]] you don't like me cussss [[yo]] [[bitch]] most [[likely]] doesss","[[cognizant]] you don't like me cussss [[salut]] [[dirtbag]] most [[conceivable]] doesss",0.024773597717285156,0.48997706174850464,1,1,1,155,"Failed"
"#Crack that [[whip]], cracker","#Crack that [[spanked]], cracker",0.5033890008926392,0.7782763242721558,1,2,1,23,"Successful"
"@insta_trixx @itsjustlindaa @_xojaclyn my name is ollie [[bitch]]","@insta_trixx @itsjustlindaa @_xojaclyn my name is ollie [[dipshit]]",0.007391750812530518,0.9746206998825073,1,2,1,56,"Successful"
"[[RT]] @YungTweetGod: [[Bitches]] will give their [[pussy]] to the whole community but wont give a nigga a piece of gum","[[TR]] @YungTweetGod: [[Faggots]] will give their [[fag]] to the whole community but wont give a nigga a piece of gum",0.0387723445892334,0.5461320877075195,1,0,1,78,"Successful"
"Chances [[make]] champions nicca ain't nothing [[stopping]] you","Chances [[furnishes]] champions nicca ain't nothing [[intercepted]] you",0.07347828149795532,0.7731883525848389,1,2,1,102,"Successful"
"RT @My_Bird_Tweets: &#8220;@AdrienBroner: Two bad [[bitches]] giving me head at the same dam time...... #oldPICS LOL http://t.co/txxidDOHd2&#8221;&#128514;&#128514;&#128514;&#128514;&#128514; aww&#8230;","RT @My_Bird_Tweets: &#8220;@AdrienBroner: Two bad [[harlots]] giving me head at the same dam time...... #oldPICS LOL http://t.co/txxidDOHd2&#8221;&#128514;&#128514;&#128514;&#128514;&#128514; aww&#8230;",0.008918404579162598,0.629764199256897,1,2,1,68,"Successful"
"RT @Goldie_Brim: Smack a [[bitch]] no filter","RT @Goldie_Brim: Smack a [[vixen]] no filter",0.007380187511444092,0.9827983379364014,1,2,1,38,"Successful"
"i'm sorry but if you don't eat seafood solely by the fact that it's from the ocean, you are seriously an unrespectable [[pussy]].","i'm sorry but if you don't eat seafood solely by the fact that it's from the ocean, you are seriously an unrespectable [[puss]].",0.009431660175323486,0.9515321254730225,1,2,1,15,"Successful"
"GTA [[online]] [[today]] [[bitch]] [[ass]] niggas","GTA [[internet]] [[wed]] [[sonofabitch]] [[lacrosse]] niggas",0.23853302001953125,0.513110876083374,1,0,1,120,"Successful"
"Man my [[bitch]] is beautiful Helen of Troy.","Man my [[sonofabitch]] is beautiful Helen of Troy.",0.007105410099029541,0.9830361008644104,1,2,1,56,"Successful"
"RT @sTyLeZkEy354: [[How]] u [[talkin]] to [[hoes]] bout bronem?............why u [[talkin]] to [[hoes]] bout bronem?","RT @sTyLeZkEy354: [[Ways]] u [[spittin]] to [[niggas]] bout bronem?............why u [[speakin]] to [[bastards]] bout bronem?",0.01430588960647583,0.5200519561767578,1,0,1,228,"Successful"
"A lady approached me asking me if I was religious and when I said no she scolded me on how I'm going to hell. See you there crazy [[bitch]] &#128520;","A lady approached me asking me if I was religious and when I said no she scolded me on how I'm going to hell. See you there crazy [[floozy]] &#128520;",0.006554067134857178,0.6046431064605713,1,2,1,60,"Successful"
"Brilliant job by @NelsonCanache to limp it back to the [[pits]] without causing a [[yellow]]. [[Wish]] he didn't [[need]] to though. #PLM","Brilliant job by @NelsonCanache to limp it back to the [[troughs]] without causing a [[yellowish]]. [[Gonna]] he didn't [[suffice]] to though. #PLM",0.016876578330993652,0.5957534313201904,2,1,2,102,"Successful"
"&#8220;@kissme_faith: This [[bitch]] [[comes]] right in &amp; gets tooo comfortable http://t.co/u9Duc84iwS&#8221;&#128563;&#128551; I never saw this yo my gut all out I hate u&#128514;&#128514;","&#8220;@kissme_faith: This [[blackguard]] [[transpires]] right in &amp; gets tooo comfortable http://t.co/u9Duc84iwS&#8221;&#128563;&#128551; I never saw this yo my gut all out I hate u&#128514;&#128514;",0.00998455286026001,0.5639401078224182,1,2,1,76,"Successful"
"Da fuq [[ho]]","Da fuq [[hiroshi]]",0.040202975273132324,0.5527352094650269,1,2,1,10,"Successful"
"Y'all [[bitches]] need to sandos!","Y'all [[fairies]] need to sandos!",0.007458329200744629,0.9875679612159729,1,2,1,55,"Successful"
"Outside my [[click]] it ain't another nicca fucc'n [[wit]] me!","Outside my [[elected]] it ain't another nicca fucc'n [[witt]] me!",0.08250659704208374,0.10301971435546875,1,1,1,42,"Failed"
"@elchavaloko Toma ESO negros @panama","@elchavaloko Toma ESO negros @panama",0.590929388999939,0.590929388999939,1,1,2,1,"Skipped"
"&#8220;@CRYaboutitNIGGA: I get paid too chill.&#8221; Share the wealth Lil nicca","&#8220;@CRYaboutitNIGGA: I get paid too chill.&#8221; Share the wealth Lil nicca",0.9047303199768066,0.9047303199768066,1,1,2,1,"Skipped"
"""[[He]] a [[bitch]] for [[hitting]] that [[hoe]]"" &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;","""[[His]] a [[dickhead]] for [[attacking]] that [[skank]]"" &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;",0.008866965770721436,0.16049420833587646,1,1,1,80,"Failed"
"I [[meant]] [[bitch]] [[niggas]]","I [[fathered]] [[motherfucker]] [[beaners]]",0.1638776659965515,0.7650182247161865,1,0,1,120,"Successful"
"@jehsee_ You got all the [[bitches]] though.","@jehsee_ You got all the [[fairies]] though.",0.009019434452056885,0.965534508228302,1,2,1,56,"Successful"
"@Yung_Messiah @NoMeek_JustMilz [[swear]] to god [[log]] on [[later]]. I'm [[posting]] the [[score]] on [[every]] social network you [[bitch]] ass nigga","@Yung_Messiah @NoMeek_JustMilz [[oath]] to god [[registrar]] on [[resultant]]. I'm [[detachment]] the [[remark]] on [[any]] social network you [[blackguard]] ass nigga",0.10929292440414429,0.5084049701690674,1,0,1,168,"Successful"
"RT @1Khariz: kim k lil sisters some [[hoes]]","RT @1Khariz: kim k lil sisters some [[ducklings]]",0.008475124835968018,0.9780322313308716,1,2,1,59,"Successful"
"You [[pussy]] nigga, I see ya whiskers","You [[faggot]] nigga, I see ya whiskers",0.18195509910583496,0.5350263118743896,1,0,1,40,"Successful"
"RT @lildurk_: [[S]]/o all my real [[fans]] who can wait and not [[want]] me to put out trash like other rappers #signedtothestreets2 #iGO","RT @lildurk_: [[r]]/o all my real [[blowers]] who can wait and not [[wanna]] me to put out trash like other rappers #signedtothestreets2 #iGO",0.05774170160293579,0.5420025587081909,2,1,2,81,"Successful"
"[[Thank]] you [[Charlie]] #[[FF]] @Charlie4927 @StacyDmomof5 @PattiSM74 @RevkahJC @cantUCIMblonde @Kacado","[[Recognise]] you [[Charly]] #[[SS]] @Charlie4927 @StacyDmomof5 @PattiSM74 @RevkahJC @cantUCIMblonde @Kacado",0.030541062355041504,0.10408979654312134,2,2,2,67,"Failed"
"Free that [[hoe]] 1x &#128520;","Free that [[biatch]] 1x &#128520;",0.008351325988769531,0.9740400314331055,1,2,1,32,"Successful"
"Jenna came for one pair of [[shoes]]. Took two pair &amp; four shirts. ""In case."" Her retarded [[ass]] is going to work. [[Lol]]","Jenna came for one pair of [[nikes]]. Took two pair &amp; four shirts. ""In case."" Her retarded [[behinds]] is going to work. [[Sooo]]",0.05438554286956787,0.7156246900558472,1,2,1,80,"Successful"
"[[RT]] @Hoes_LoveMe: [[These]] [[hoes]] like [[niggas]] that [[spend]] [[money]] not [[talk]] about it","[[TR]] @Hoes_LoveMe: [[Those]] [[niggas]] like [[niggers]] that [[expenses]] [[exchequer]] not [[speak]] about it",0.09714490175247192,0.6135343313217163,1,0,1,219,"Successful"
"RT @FeelinMarvelous: Niggas want a [[virgin]] [[porn]] [[star]] and [[bitches]] [[want]] a dangerous safe nigga.","RT @FeelinMarvelous: Niggas want a [[blanc]] [[pornographic]] [[exalt]] and [[faggots]] [[seeks]] a dangerous safe nigga.",0.1612885594367981,0.5165934562683105,1,0,1,146,"Successful"
"Only retards retweet fuckry","Only retards retweet fuckry",0.6675838232040405,0.6675838232040405,1,1,0,1,"Skipped"
"RT @CauseWereGuys: Marilyn [[Monroe]] was the [[biggest]] [[hoe]] of all [[time]]... [[bitches]] worship her like she got a Nobel Prize and all she [[did]] was fuc&#8230;","RT @CauseWereGuys: Marilyn [[Fulton]] was the [[lousiest]] [[biatch]] of all [[timetables]]... [[queers]] worship her like she got a Nobel Prize and all she [[suis]] was fuc&#8230;",0.008615374565124512,0.6206300258636475,1,0,1,212,"Successful"
"[[RT]] @NoBeeetch: @TommyReaINigga [[bitch]] don't nobody [[care]]","[[TR]] @NoBeeetch: @TommyReaINigga [[blackguard]] don't nobody [[welfare]]",0.050142109394073486,0.3965150713920593,1,1,1,76,"Failed"
"Customer Service? &#171;@OG_NicciB I really need this [[bitch]] to get the fxck out my business. Just open my new account and leave me alone .&#187;","Customer Service? &#171;@OG_NicciB I really need this [[biatch]] to get the fxck out my business. Just open my new account and leave me alone .&#187;",0.006556510925292969,0.9456567764282227,1,2,1,48,"Successful"
"@littlecball @AustinMahone just Robert bc he was the one cussing like no tomorrow bc he's a [[pussy]]","@littlecball @AustinMahone just Robert bc he was the one cussing like no tomorrow bc he's a [[washcloth]]",0.010189294815063477,0.792241632938385,1,2,1,24,"Successful"
"[[RT]] @AloneInMyOwnWar: [[Bitches]] [[always]] [[uploading]] pics of a [[famous]] [[couple]] [[doing]] [[simple]] shit, like [[holding]] [[hands]] [[talkin]] [[bout]] ""[[want]] this"" bitch [[r]]&#8230;","[[TCH]] @AloneInMyOwnWar: [[Faggots]] [[systematically]] [[instructs]] pics of a [[notorious]] [[spousal]] [[executed]] [[facile]] shit, like [[observance]] [[knuckles]] [[spittin]] [[extremity]] ""[[wouldnt]] this"" bitch [[rs]]&#8230;",0.009873270988464355,0.5901051163673401,1,0,1,424,"Successful"
"RT @Devon_Toppin2: [[fuck]] a [[bitch]] we never [[loved]] a thot","RT @Devon_Toppin2: [[whore]] a [[whore]] we never [[revered]] a thot",0.01656728982925415,0.24144721031188965,1,1,1,151,"Failed"
"[[This]] [[bitch]] [[always]] [[got]] [[shit]] to [[say]] about what other [[people]] like","[[These]] [[whore]] [[ceaselessly]] [[acquires]] [[friggin]] to [[dis]] about what other [[burgers]] like",0.013823330402374268,0.6729730367660522,1,0,1,268,"Successful"
"RT @Isa__Lopez: @D_Lo520 but you're still a [[faggot]]","RT @Isa__Lopez: @D_Lo520 but you're still a [[tata]]",0.4567563533782959,0.9912726879119873,0,2,0,38,"Successful"
