"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[My]] niccas [[was]] [[too]] [[Real]] [[fa]] these [[Streets]] #[[RIP]] [[Ike]] #[[Free]] Nwax [[http]]://t.co/0a2dy3vZkm","niccas these # # Nwax://t.co/0a2dy3vZkm",0.04065074771642685,0.674936056137085,1,1,1,27,"Maximized"
"[[RT]] @JackBPR: [[Alec]] Baldwin [[mocks]] [[Harris-Perry]]: &#[[8216]];[[If]] [[I]] [[cry]], [[will]] I be [[forgiven]] [[all]] [[my]] [[transgressions]]?&#[[8217]]; [[http]]://t.[[co]]/[[9Oq5GTPmXx]] [[via]] @[[BizPacRevi]]&#[[8230]];","@JackBPR: Baldwin: &#;, I be?&#;://t./ @&#;",0.03827792406082153,0.8388879895210266,2,2,2,46,"Maximized"
"[[A]] real [[gangster]] [[ass]] [[nigga]] [[know]] the play, [[the]] real [[gangster]] ass [[niggas]] [[gets]] [[the]] flyest [[of]] the [[bitches]], [[ask]] [[that]] [[gangster]] [[ass]] [[nigga]] little [[J]]","real the play, real ass flyest the, little ",0.027955297380685806,0.7289010882377625,1,1,1,45,"Maximized"
"[[RT]] @sorryimalex: &#[[8220]];@lametears: [[i]] [[only]] [[rted]] alex [[ramos]] [[aka]] [[trash]] [[to]] gain [[followers]]&#8221; #[[vote5sos]]","@sorryimalex: &#;@lametears: alex gain&#8221; #",0.06078483536839485,0.7474889159202576,2,2,2,28,"Maximized"
"[[Real]] [[niggas]] treat [[me]] with [[respect]] [[and]] you're [[a]] [[pussy]], nigga.","treat with you're, nigga.",0.07691028714179993,0.7089720964431763,1,1,1,20,"Maximized"
"[[I]] [[wanna]] [[buy]] my bitch every [[bag]]","my bitch every ",0.14194057881832123,0.7129710912704468,1,1,1,12,"Maximized"
"[[You]] done [[with]] that [[clown]] bitch or ...?","done that bitch or ...?",0.14104710519313812,0.5702840685844421,1,1,1,13,"Maximized"
"[[RT]] @TyDunne: [[Have]] [[to]] [[go]] with the [[slant]] [[pass]] [[to]] your outside [[linebacker]] [[in]] that [[situation]].","@TyDunne: with the your outside that.",0.061297301203012466,0.6818416714668274,2,2,2,27,"Maximized"
"@[[shefeelsD_Payne]] [[nigga]] don't be [[telling]] my [[business]] on [[this]] hoe [[lol]]","@don't be my on hoe ",0.07962005585432053,0.6356136798858643,1,1,1,19,"Maximized"
"[[The]] little bitch [[nervous]] [[because]] he [[not]] [[tweeting]] anymore","little bitch he anymore",0.11041738092899323,0.6655575037002563,1,1,1,16,"Maximized"
"[[RT]] @[[6OLDAR]]: ""@lovelyweird0: [[I]] need their [[workout]] plan &#[[128525]];&#[[128553]]; [[http]]://[[t]].[[co]]/[[XMnIm9YIVN]]"" third bitch [[had]] [[a]] [[fucking]] [[miracle]]","@: ""@lovelyweird0: need their plan &#;&#;://./"" third bitch ",0.049324605613946915,0.7496758699417114,1,1,1,36,"Maximized"
"[[Dear]] [[Von]] Miller, Karmas [[a]] bitch.","Miller, Karmas bitch.",0.16518200933933258,0.6649357676506042,1,1,1,11,"Maximized"
"[[Happy]] [[Columbus]] Day!!! Just [[be]] [[glad]] we [[wasn't]] [[usin']] #[[weavetrip]] to rope the sails. [[SERIOUSLY]] [[THO]]&[[gt]]; [[That]] shit [[would]] be #[[wigger]]&gt;","Day!!! Just we # to rope the sails.&; shit be #&gt;",0.042438048869371414,0.6077234745025635,1,1,1,38,"Maximized"
"[[RT]] @[[theyLOVEblaq_]]: joseline did [[not]] sneak [[athea]] , [[if]] [[a]] bitch you [[dont]] [[like]] coming [[at]] [[you]] like [[that]] &[[amp]]; you still [[sit]] [[yo]] [[ass]] [[onnat]] [[couch]] THATS&#8230;","@: joseline did sneak , bitch you coming like &; you still THATS&#8230;",0.0349462665617466,0.642623782157898,1,1,1,47,"Maximized"
"[[Should]] [[I]] [[tell]] this hoe who [[she]] [[look]] [[like]] [[cdfuuu]]","this hoe who ",0.09882102161645889,0.7988110780715942,1,1,1,18,"Maximized"
"[[You]] should [[have]] to [[be]] [[over]] 6 [[foot]] and 220 [[lbs]] [[to]] [[buy]] [[a]] [[truck]]. [[We]] [[know]] most of [[you]] get [[em]] [[cause]] [[you're]] [[scrawny]] [[country]] pussies.","should to 6 and 220. most of get pussies.",0.03485093638300896,0.7029539942741394,1,1,1,50,"Maximized"
"RT @Hoodrichnick: Why ya niggas be gassin these wack ass bitches ? &#128553;&#128553;","RT @Hoodrichnick: Why ya niggas be gassin these wack ass bitches ? &#128553;&#128553;",0.0,0.0,1,1,0,1,"Skipped"
"@[[esn_Josh]] @[[esn_Waves]] @[[ESN_Creeper]] @GT_Parthenon bitch please, [[are]] [[you]] [[trying]] [[to]] say [[I]] [[was]] [[closer]] [[to]] Philly [[than]] you","@@ @ @GT_Parthenon bitch please, say Philly you",0.05463927239179611,0.7215220332145691,1,1,1,31,"Maximized"
"[[RT]] @DatNiggaVegeta: [[DEFINITION]] [[OF]] [[REAL]] &#8220;@[[mikeymageee]]: @DatNiggaVegeta [[Except]] [[you]] bruh you [[let]] [[bitch]] [[ass]] babidi [[turn]] on [[your]] [[niggas]] [[fam]]&#[[8221]]; [[htt]]&#8230;","@DatNiggaVegeta: &#8220;@: @DatNiggaVegeta bruh you babidi on&#;&#8230;",0.036472469568252563,0.6983830332756042,1,1,1,41,"Maximized"
"[[A]] random [[am]] [[scroll]] lands [[me]] here...[[RT]] @[[HarryRelloFonte]] [[Charlie]] horses [[durin]] [[sex]] [[just]] simply means you didn't drink [[enough]] [[water]] that day","random lands here... @ horses simply means you didn't drink that day",0.0416836254298687,0.5641841888427734,2,2,2,36,"Maximized"
"@[[twincitytyson]] if [[somehow]] [[u]] [[didn't]] already go I'm [[down]] nig","@if already go I'm nig",0.09292755275964737,0.5937424898147583,1,1,1,18,"Maximized"
"@[[ginamariez]] [[im]] [[an]] ole bitch [[in]] Memphis,tn. [[and]] [[I]] [[think]] [[u]] [[rock]] [[also]]","@ole bitch Memphis,tn. ",0.07093817740678787,0.7851958870887756,1,1,1,25,"Maximized"
"#[[porn]],#android,#[[iphone]],#ipad,#[[sex]],#[[xxx]], | #[[Hairy]] | [[hairy]] pussy http://[[t]].co/[[Ntg2b0qDmx]]","#,#android,#,#ipad,#,#, | # | pussy http://.co/",0.07595352828502655,0.6913480162620544,1,1,1,24,"Maximized"
"[[Illist]] bitch [[alive]]","bitch ",0.3246942162513733,0.9940555095672607,1,1,1,6,"Maximized"
"[[Alibaba]] / [[Jack]] Ma: [[Gotta]] love [[a]] [[guy]] [[who]] [[beat]] [[Meg]] [[Whitman's]] [[albino]] ass back to [[the]] US. [[Freakin']] commie genius.","/ Ma: love ass back to US. commie genius.",0.044471625238657,0.6491770148277283,1,1,1,33,"Maximized"
"[[Jump]] out [[2nd]] [[floor]] window [[cuz]] [[I'm]] [[over]] [[my]] side bitch [[crib]] and my [[girl]] beatin [[on]] [[the]] [[door]] - [[Josh]] [[Shaw]]","out window side bitch and my beatin - ",0.04731522500514984,0.7139930129051208,1,1,1,37,"Maximized"
"@mrfoolycooly @DM___3 faggot alert","@mrfoolycooly @DM___3 faggot alert",0.0,0.0,0,0,1,1,"Skipped"
"[[My]] [[Instagram]] song [[ain't]] [[bout]] me postin [[pictures]] it's [[about]] [[how]] hoes not [[allowed]] to post pictures [[of]] me and [[I]] [[ain't]] [[posting]] none [[of]] [[them]] &#128076;","song me postin it's hoes not to post pictures me and none &#128076;",0.03559374436736107,0.5551585555076599,1,1,1,44,"Maximized"
"[[Damn]] some [[Oreos]] would [[be]] [[so]] fucking [[clutch]] [[right]] now!!!","some would fucking now!!!",0.0980425626039505,0.6964261531829834,1,1,1,18,"Maximized"
"[[RT]] @[[froxgawd]]: tf [[is]] a baby [[goal]]? bitch [[u]] gone [[have]] [[what]] you [[gone]] have. [[RT]] @[[missloloko]]: [[Baby]] [[goals]] &#[[128525]];&#128525;&#[[128525]];&#128525;&#[[128076]];&#[[128175]]; [[http]]://t.[[co]]/[[bwldJEx8Qg]]","@: tf a baby? bitch gone you have. @: &#;&#128525;&#;&#128525;&#;&#;://t./",0.03419621288776398,0.6894436478614807,1,1,1,49,"Maximized"
"@[[pot_headed]] [[yeah]] [[I]] tend [[you]] grab [[ass]] &#[[128075]];[[and]] smack bitches [[in]] the morning . I [[don't]] think you [[can]] [[hang]] lol&#[[128514]];&#[[128076]];","@tend grab &#; smack bitches the morning . I think you lol&#;&#;",0.043068598955869675,0.6084250807762146,1,1,1,38,"Maximized"
"[[RT]] @[[BudaHefner74]]: It ain't [[no]] hoe&#[[128581]]; [[in]] my [[blood]] &#[[128137]];","@: It ain't hoe&#; my &#;",0.08973253518342972,0.7265099287033081,1,1,1,19,"Maximized"
"@[[SarahAuten]] bitch [[slap]] [[that]] [[asshole]]....with [[a]] [[chair]]!","@bitch....with!",0.11972372978925705,0.8740383982658386,1,1,1,15,"Maximized"
"[[This]] 8 [[yr]] old [[on]] #masterchefjunior [[made]] [[my]] chicken [[look]] [[like]] trash.","8 old #masterchefjunior chicken trash.",0.08183669298887253,0.6640914678573608,2,2,2,20,"Maximized"
"@SydneeSmalling fuck Miley tranny looking now damn ass nigga","@SydneeSmalling fuck Miley tranny looking now damn ass nigga",0.0,0.0,1,1,0,1,"Skipped"
"[[RT]] @[[SkinnyKenny13]]: ""@1017_Sqquad: When [[a]] [[fat]] [[bitch]] want [[you]] [[and]] a skinny bitch [[can't]] cook [[nothin]] [[for]] you &#[[128514]];&#[[128514]];&#[[128514]]; [[these]] hoes ain't hungry &#[[128514]];&#[[128514]];"" [[do]]&#[[8230]];","@: ""@1017_Sqquad: When want a skinny bitch cook you &#;&#;&#; hoes ain't hungry &#;&#;""&#;",0.033918652683496475,0.6549329161643982,1,1,1,48,"Maximized"
"[[My]] bf @[[iamthedannibal]] [[loves]] crows. [[Thought]] [[he]] might [[enjoy]] [[the]] [[last]] tweet!","bf @ crows. might tweet!",0.08202118426561356,0.7478017807006836,2,2,2,21,"Maximized"
"[[RT]] @[[robert4709]]: When u [[finger]] [[a]] [[bad]] light [[skin]] bitch http://t.co/[[jAzKccC9lE]]","@: When u light bitch http://t.co/",0.06901971995830536,0.5709262490272522,1,1,1,24,"Maximized"
"[[Matt]] got [[the]] [[shades]] [[on]] tryin to [[scope]] [[a]] bitch http://[[t]].[[co]]/[[Ywaq3Hg0WF]]","got tryin to bitch http://./",0.07086452841758728,0.7138168215751648,1,1,1,25,"Maximized"
"@[[CallMeBuffy]] [[sockin]] bitches in [[they]] [[mouf]]","@bitches in ",0.1648481786251068,0.8314868211746216,1,1,1,11,"Maximized"
"[[RT]] @[[ohuhwhoops]]: Stacy's mom [[doesn't]] [[have]] [[shit]] going [[on]].<SPLIT><SPLIT>Twitter bitches [[have]] [[it]] all.","@: Stacy's mom going.<SPLIT><SPLIT>Twitter bitches all.",0.07091221958398819,0.6423487663269043,1,1,1,24,"Maximized"
"[[RT]] @ronele: [[Getting]] [[ready]] for [[Nevada]] [[Hump]] [[Day]] @nevadamuseum. Real live camels, [[ostriches]] [[and]] [[zebras]] - [[oh]] [[my]]! @VirginiaCity #[[NevadaHumpDay]] #&#8230;","@ronele: for @nevadamuseum. Real live camels, -! @VirginiaCity # #&#8230;",0.04902534931898117,0.649029552936554,2,2,2,33,"Maximized"
"[[If]] [[I]] [[hold]] [[the]] door open for [[you]], bitch [[you]] BETTA [[say]] [[thank]] [[you]] [[or]] imma [[slam]] the door [[in]] [[ya]] [[back]].","door open for, bitch BETTA imma the door.",0.04514198750257492,0.6815192699432373,1,1,1,38,"Maximized"
"[[Might]] [[buy]] your bitch a [[bag]] [[this]] [[weekend]] [[idk]]","your bitch a ",0.1103082075715065,0.7758389115333557,1,1,1,17,"Maximized"
"[[RT]] @[[SukMySweetness]]: [[He]] [[rip]] that bitch &#128175;","@: that bitch &#128175;",0.1417262852191925,0.7133673429489136,1,1,1,12,"Maximized"
"@[[Get__Em__Craig]] I [[was]] [[sleep]] hoe where [[you]] [[at]]","@I hoe where ",0.12327346205711365,0.7482269406318665,1,1,1,14,"Maximized"
"[[Only]] Americans [[would]] [[hire]] white trash [[with]] [[ties]] to [[international]] [[terrorism]] [[as]] [[police]] [[officers]].","Americans white trash to.",0.04572821035981178,0.7665232419967651,0,0,0,25,"Maximized"
"""Those ratchet broads don't represent me but YOUR white ass can't talk trash about them 'cause you on racist shit"" Black","""Those ratchet broads don't represent me but YOUR white ass can't talk trash about them 'cause you on racist shit"" Black",0.0,0.0,0,0,1,1,"Skipped"
"[[RT]] @[[iAintAsianTho]]: you [[see]] her [[nudes]]? [[she]] must have [[beat]] [[her]] own pussy [[up]] RT @[[DonDippa]]: [[Salute]] http://t.[[co]]/[[gxmym20q9L]]","@: you her? must have own pussy RT @: http://t./",0.04671241715550423,0.6186584234237671,1,1,1,34,"Maximized"
"@[[LymManny_]] shit [[gettin]] [[money]] [[fuckin]] hoes uk [[how]] dat go [[lmaooooo]]","@shit hoes uk dat go ",0.08407190442085266,0.634308397769928,1,1,1,18,"Maximized"
"[[RT]] @SullivanMcPig: [[If]] [[those]] [[Captcha]] pictures get [[any]] more [[fuzzy]] [[I'm]] [[going]] [[to]] need a bot [[to]] [[decipher]] [[them]]","@SullivanMcPig: pictures get more need a bot ",0.05120503529906273,0.683108925819397,2,2,2,32,"Maximized"
"[[RT]] @AyGeraldJay: [[The]] [[ape]] was [[like]] ""Oh [[you]] niggas [[gon]] [[learn]] today"" &#[[128557]];&#[[128128]]; [[https]]://[[t]].[[co]]/[[FYK1XeBgV7]]","@AyGeraldJay: was ""Oh niggas today"" &#;&#;://./",0.04043857380747795,0.7700247764587402,1,1,1,33,"Maximized"
"@_[[ReneashaC]] @RishaaWilliams [[Hoe]] [[yu]] [[erbody]] bitch &#[[128514]];&#9996;","@_@RishaaWilliams bitch &#;&#9996;",0.12392720580101013,0.7491135001182556,1,1,1,14,"Maximized"
"' [[Bitch]] [[caught]] a [[body]] about [[a]] [[week]] ago ! [[Fuck]] [[with]] us [[and]] [[we]] get [[to]] [[tweekin]] hoe ! Run up [[on]] [[that]] [[niggah]] [[get]] [[to]]... http://t.co/av9YPjtwxn","' a about ago ! us get hoe ! Run up... http://t.co/av9YPjtwxn",0.03352838009595871,0.6067143082618713,1,1,1,45,"Maximized"
"[[What]] [[ever]] happened [[to]] the [[Teen]] [[Titans]] [[of]] my day and [[why]] [[must]] they [[mock]] [[me]] with [[this]] Teen [[Titans]] [[Go]]?","happened the my day and they with Teen?",0.04672054946422577,0.6642149686813354,2,2,2,35,"Maximized"
"[[Dumb]] bitch [[leave]] [[me]] alone","bitch alone",0.198017418384552,0.7979063391685486,1,1,1,9,"Maximized"
"[[Nah]] [[fuck]] [[Bungie]] they ain't [[givng]] [[me]] [[nNO]] [[drops]]. Stingy ass [[niggas]]. RT @[[CaratCutClarity]]: You [[trash]] [[at]] destiny [[if]] [[you]] aint at [[least]] [[25]]","they ain't. Stingy ass. RT @: You destiny aint at ",0.029277758672833443,0.6657195091247559,1,1,1,40,"Maximized"
"[[What]] do [[you]] [[do]] when [[you]] the [[nigga]] [[thats]] currently [[cuffin]] a bitch [[dats]] getting exposed? &#[[128514]];&#[[128553]];&#[[128557]];&#128514;&#128514;","do when the currently a bitch getting exposed? &#;&#;&#;&#128514;&#128514;",0.0440397746860981,0.5711328387260437,1,1,1,34,"Maximized"
"[[I]] [[am]] a Yankee [[by]] [[birth]], [[and]] lived [[much]] [[of]] [[my]] [[life]] [[in]] [[north]]. [[I]] see [[no]] [[diff]] [[in]] level [[of]] [[racism]] @frendafox @[[melinwy]] @[[NoahCRothman]]","a Yankee, lived. see level @frendafox @ @",0.03873855993151665,0.7989463806152344,2,2,2,45,"Maximized"
"[[RT]] @[[treymcgruder233]]: @22EdHam what [[you]] [[still]] [[doing]] up my nig","@: @22EdHam what up my nig",0.07538457214832306,0.5933254957199097,1,1,1,16,"Maximized"
"[[Some]] [[people]] are [[so]] constantly [[pessimistic]]. [[It's]] so unattractive. [[Like]] if [[you]] [[have]] [[that]] [[much]] to bitch about why [[don't]] [[you]] [[start]] [[changing]]?!?","are constantly. so unattractive. if to bitch about why?!?",0.04301893711090088,0.6518563032150269,1,1,1,39,"Maximized"
"[[I]] bet [[these]] bitches trying [[to]] [[set]] [[me]] up &#[[127911]];","bet bitches trying up &#;",0.09938660264015198,0.699295699596405,1,1,1,18,"Maximized"
"People are fucking retarded lol","People are fucking retarded lol",0.0,0.0,1,1,0,1,"Skipped"
"&#[[127850]]; RT @[[Ms_SadaClay]]: [[I]] love salad [[RT]]&#[[8220]];@[[viaNAWF]]: Anyway [[fuck]] [[you]] hoes, eat [[a]] [[salad]].&#8221;","&#; RT @: love salad&#;@: Anyway hoes, eat.&#8221;",0.05766109749674797,0.646142303943634,1,1,1,29,"Maximized"
"[[Baseball]]......... [[w]]/ @[[voxpulchra]] for [[her]] [[birthday]] for some reason? [[Lol]] (@ [[Yankee]] [[Stadium]]) on #[[Yelp]] [[http]]://[[t]].co/[[9hIFDcZWQY]]","........./ @ for for some reason? (@) on #://.co/",0.054715678095817566,0.7202479839324951,2,2,2,31,"Maximized"
"@badnewsbridget lol fag","@badnewsbridget lol fag",0.0,0.0,0,0,1,1,"Skipped"
"[[RT]] @gucci10I7: [[side]] hoes [[shall]] only [[eat]] [[side]] [[dishes]] [[fo]] [[ye]] are [[what]] ye eats<SPLIT>-[[traprinthions]] [[10]]:[[17]]","@gucci10I7: hoes only are ye eats<SPLIT>-:",0.054093584418296814,0.7208718061447144,1,1,1,32,"Maximized"
"[[RT]] @[[FunnyPicsDepot]]: this bitch at [[the]] [[mall]] [[shaped]] [[like]] [[mr]]. incredible [[http]]://t.[[co]]/[[L8CuVNznWm]]","@: this bitch at. incredible://t./",0.06614305824041367,0.7329210042953491,1,1,1,27,"Maximized"
"[[From]] [[that]] [[point]] [[should]] saw how I [[treated]] that [[bitch]] [[fucked]] [[her]] now [[lose]] [[my]] [[number]] [[I]] ain't answering shit","saw how I that now ain't answering shit",0.049533698707818985,0.6495948433876038,1,1,1,33,"Maximized"
"[[If]] [[you]] said [[more]] today [[on]] [[the]] internet [[about]] Duck [[Dynasty]] [[than]] about the #[[NorthwestImperative]], [[you're]] a [[useless]] whigger.","said today internet Duck about the #, a whigger.",0.04268980026245117,0.6088018417358398,1,1,1,33,"Maximized"
"[[Can't]] tell [[me]] [[shit]], [[cuz]] [[ion]] care bitch.","tell, care bitch.",0.1233271062374115,0.7490553855895996,1,1,1,15,"Maximized"
"[[i]] [[pop]] [[dontae]] already &[[amp]]; [[i]] got bitch [[for]] [[dah]] Big 30 yaknow&#128553;&#[[128588]];&#[[128176]];&#[[127922]];","already &; got bitch Big 30 yaknow&#128553;&#;&#;&#;",0.05844440683722496,0.6466895937919617,1,1,1,28,"Maximized"
"[[Dude]] was [[talmbout]] ""[[I]] [[don't]] know [[why]] everyone [[hates]] [[Nickelback]]!"" [[Because]] they're [[trash]], that's [[why]].","was "" know everyone!"" they're, that's.",0.05618143081665039,0.7291638255119324,2,2,2,26,"Maximized"
"[[RT]] @[[spurs]]: It's [[a]] bird...[[It's]] a plane...[[It's]] [[SuperManu]] #[[NBASuperHeroes]]","@: It's bird... a plane... #",0.08965027332305908,0.7259121537208557,2,2,2,19,"Maximized"
"#[[stateoftheunion]] [[would]] last [[15mins]] if [[they]] [[let]] the [[President]] [[talk]] [[all]] that [[standing]] up [[clapping]] [[is]] [[for]] the birds","#last if the that up the birds",0.051947545260190964,0.6829424500465393,2,2,2,32,"Maximized"
"@PrayForJack new york niggas quick to take off on a bitch in public boy lol!!!!!","@PrayForJack new york niggas quick to take off on a bitch in public boy lol!!!!!",0.0,0.0,1,1,0,1,"Skipped"
"[[RT]] @CoCoMilan18: &#[[8220]];@[[Me1st_u_last]]: This bitch @[[GOTDAMNCHAT]] ain't [[got]] [[a]] bit [[of]] [[sense]] [[lmaoo]]!! [[http]]://[[t]].[[co]]/[[tBpcQwNGqF]]&#[[8221]]; &#[[128514]];&#128514;&#[[128514]];&#[[128514]];&#[[128553]];&#[[128553]];&#[[128553]];","@CoCoMilan18: &#;@: This bitch @ ain't bit!!://./&#; &#;&#128514;&#;&#;&#;&#;&#;",0.038088612258434296,0.8074264526367188,1,1,1,48,"Maximized"
"[[RT]] @CuhCuhCuh: [[white]] [[hoes]] still wear [[UGG's]] [[in]] [[hot]] ass [[weather]] [[cuh]]","@CuhCuhCuh: still wear ass ",0.07526804506778717,0.7476703524589539,1,1,1,22,"Maximized"
"[[RT]] @SimplyShaay: &#[[58386]];&#[[58386]];""@[[VibinWitTheGods]]: [[If]] I don't text you [[no]] [[more]] [[thats]] [[Cuz]] [[you]] a [[boring]] bitch [[just]] [[so]] y'all [[hoes]] [[know]].""","@SimplyShaay: &#;&#;""@: I don't text you a bitch y'all.""",0.042912621051073074,0.6953722238540649,1,1,1,39,"Maximized"
"[[RT]] @_LLcooLJ: bitch [[i]] [[don't]] [[fucking]] [[know]] [[you]]","@_LLcooLJ: bitch ",0.12212731689214706,0.8740646839141846,1,1,1,16,"Maximized"
"[[RT]] @[[ImNeverChillin]]: i text [[my]] ex [[while]] [[she]] [[was]] [[with]] [[her]] [[bf]] so [[they]] [[can]] fight [[I]] [[was]] like ""[[you]] looked [[cute]] [[today]]"" &[[amp]]; [[I]] [[aint]] [[seen]] [[the]] bitch [[in]] &#[[8230]];","@: i text ex so fight like "" looked"" &; bitch &#;",0.032034121453762054,0.7739594578742981,1,1,1,57,"Maximized"
"[[RT]] @jogonzalez_23: &#[[8220]];@[[shinglewarf]]: #[[single]] http://[[t]].co/[[zLzg6sjBbh]]&#[[8221]];<SPLIT><SPLIT>[[NOOO]] ""[[my]] nuts bitch"" &#[[128514]];&#[[128553]];&#128553;&#[[128553]];&#[[128553]];&#[[128553]];","@jogonzalez_23: &#;@: # http://.co/&#;<SPLIT><SPLIT> "" nuts bitch"" &#;&#;&#128553;&#;&#;&#;",0.049481526017189026,0.7496374845504761,1,1,1,36,"Maximized"
"@TryHardAlby looks like you're gonna blow someone fag","@TryHardAlby looks like you're gonna blow someone fag",0.0,0.0,0,0,1,1,"Skipped"
"@[[ICBC_World214]] lol [[nigga]] [[just]] walk in [[that]] hoe [[looking]] for [[girls]] [[don't]] even [[wanna]] [[buy]] nothing","@lol walk in hoe for even nothing",0.05696752667427063,0.6244848370552063,1,1,1,27,"Maximized"
"[[RT]] @[[jessmelkum]]: Nipple [[piercings]] [[are]] suppose to be [[a]] [[girls]] personal [[secret]]. [[But]] [[y'all]] hoes [[get]] them [[just]] [[to]] take a selfie","@: Nipple suppose to be personal. hoes them take a selfie",0.044109705835580826,0.590307354927063,1,1,1,37,"Maximized"
"[[RT]] @AmyRoseKathryn: [[Justice]] [[for]] British [[seagull]] spray-painted [[red]] [[by]] [[thugs]]! [[The]] [[bird]] [[won]]&#8217;t be able to fly [[anymore]]! http://[[t]].[[co]]/[[8PyhwE4L8S]] [[h]]&#[[8230]];","@AmyRoseKathryn: British spray-painted!&#8217;t be able to fly! http://./&#;",0.037431132048368454,0.6533432602882385,2,2,2,43,"Maximized"
"[[RT]] @[[MyFriendsRap]]: After ya [[girl]] [[walks]] in ya [[crib]] [[and]] [[has]] hoes [[for]] ya [[niggas]]. [[http]]://[[t]].[[co]]/lE1r8tiwD1","@: After ya in ya hoes ya.://./lE1r8tiwD1",0.04552058130502701,0.6836903095245361,1,1,1,34,"Maximized"
"[[RT]] @_[[Phocus]]: ""@BOSSSHlTONLY: [[This]] bitch... [[http]]://t.[[co]]/[[o7uSKCMfcD]]""&#128514;&#[[128514]];","@_: ""@BOSSSHlTONLY: bitch...://t./""&#128514;&#;",0.09003731608390808,0.7266549468040466,1,1,1,19,"Maximized"
"[[Despite]] the [[zebra]] red [[rocket]] [[special]], portland [[beats]] [[those]] [[jersey]] shore [[floppers]].","the red, portland shore.",0.08191870898008347,0.7475454211235046,2,2,2,21,"Maximized"
"@[[WilliamFBrasky]] @[[TheRandomBoner]] [[i]] feel [[the]] warm [[fuzzies]].","@@ feel warm.",0.1351674497127533,0.8466176390647888,2,2,2,13,"Maximized"
"[[RT]] @[[AZEALIABANKS]]: Ladies its [[a]] [[full]] [[moon]]. [[Which]] means pussy power [[is]] in [[full]] effect.. yall better [[get]] [[some]] [[dick]] [[tonnnnniiiiiiggggghhht]]!!!","@: Ladies its. means pussy power in effect.. yall better!!!",0.0437803789973259,0.6186562180519104,1,1,1,36,"Maximized"
"[[Can]] i [[bring]] [[another]] bitch or nah","i bitch or nah",0.14176858961582184,0.5703713893890381,1,1,1,12,"Maximized"
"&#[[8220]];@[[flvshy5]]: [[Might]] [[go]] [[to]] plaq [[hc]]&#8221;bitch who [[you]] [[gone]] go [[with]]","&#;@: plaq&#8221;bitch who go ",0.07091022282838821,0.7137495875358582,1,1,1,24,"Maximized"
"@[[AmazinMixBeauti]] don't [[feel]] like [[reading]] [[right]] now [[I]] wanna [[give]] [[a]] [[sexy]] [[coolie]] [[girl]] [[some]] lyrics [[via]] [[text]] message ;-)","@don't like now wanna lyrics message ;-)",0.047162484377622604,0.7345858216285706,2,2,2,33,"Maximized"
"[[It's]] unbelievable [[to]] me [[that]] [[there]] are [[Americans]] [[who]] refused to kill [[the]] [[okies]]. [[That]] [[means]] [[all]] Americans [[weak]] [[willed]] [[trash]].","unbelievable me are refused to kill. Americans.",0.02722860500216484,0.6963895559310913,0,0,0,37,"Maximized"
"@__[[TaeSavage]] pussy","@__pussy",0.4946018159389496,0.99308180809021,1,1,1,4,"Maximized"
"[[I]] wish [[ya]] [[nighas]] [[stressed]] ya kids [[like]] [[ya]] stress [[these]] lame bitches.","wish ya kids stress lame bitches.",0.07621634751558304,0.6148887276649475,1,1,1,24,"Maximized"
"[[RT]] @[[elcinpoyrazlar]]: Two [[Jihadis]] [[Arguing]] [[Over]] Stolen M&[[amp]];[[M's]] Will [[Make]] [[Your]] [[Day]] http://t.[[co]]/[[uFRcLDiovX]] @[[markham]] @[[vocativ]] [[http]]://[[t]].[[co]]/[[zukwJ2ve2d]]","@: Two Stolen M&; Will http://t./ @ @://./",0.03954421356320381,0.790898323059082,2,2,2,43,"Maximized"
"@[[politsoutherner]] @leahmeyer49 <SPLIT>[[If]] [[you]] [[don't]] vote [[you]] [[don't]] [[have]] a right [[to]] [[complain]]. [[That]] being [[said]], [[I]] [[didn't]] vote for the son [[of]] [[a]] bitch&#[[128515]];","@@leahmeyer49 <SPLIT> vote a right. being, vote for the son bitch&#;",0.03804623335599899,0.653548002243042,1,1,1,44,"Maximized"
"[[All]] [[you]] see [[is]] straight pussy [[in]] my iPhone!","see straight pussy my iPhone!",0.11011327058076859,0.554642379283905,1,1,1,15,"Maximized"
"@[[DrunkAtChurch]] @MzYummyDread [[Slide]] [[up]] on [[a]] [[bad]] bitch/Dat [[bitch]] [[look]] good","@@MzYummyDread on bitch/Dat good",0.08229095488786697,0.6660932898521423,1,1,1,23,"Maximized"
"[[RT]] @[[angiecuh]]: Man, [[how]] [[you]] ""[[shittin]]"" on all [[these]] hoes [[when]] [[you're]] [[only]] cute with make up on ?&#[[9995]];&#[[128564]];","@: Man, """" on all hoes cute with make up on ?&#;&#;",0.04933679476380348,0.5995504260063171,1,1,1,33,"Maximized"
"[[My]] hoes [[they]] [[do]] [[drugzzz]]","hoes ",0.1967296004295349,0.9971733093261719,1,1,1,10,"Maximized"
"@[[Briscoefunnyguy]] @_KaeeJones [[da]] [[fuck]] that hoe look [[sad]]","@@_KaeeJones that hoe look ",0.11871177703142166,0.6232365965843201,1,1,1,14,"Maximized"
